"","book_num","assessment_date","release_recommendation","release_decision","psa_fta_risk_score","psa_nca_risk_score","psa_nvca_risk_score","psa_score","psa_tool_question","psa_tool_response","monitor_level"
"530","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2",2,NA
"531","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_3",0,NA
"532","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_4",1,NA
"533","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5",0,NA
"534","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_6",0,NA
"535","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_7",0,NA
"536","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_8",0,NA
"537","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_9",2,NA
"538","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2a",0,NA
"539","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5a",1,NA
"540","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_1",0,NA
"541","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_2",0,NA
"542","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_3",0,NA
"543","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_4",1,NA
"544","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_5",1,NA
"545","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_6",1,NA
"546","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_7",2,NA
"547","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_8",1,NA
"548","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_9",2,NA
"549","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_2a",0,NA
"550","H10205420",2020-05-12,"Other_Unknown","Other_Unknown",4,4,0,4,"psa_tool_response_5a",1,NA
"551","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_1",0,NA
"552","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_2",0,NA
"553","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_3",1,NA
"554","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_4",1,NA
"555","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_5",1,NA
"556","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_6",0,NA
"557","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_7",0,NA
"558","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_8",1,NA
"559","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_9",2,NA
"560","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_2a",0,NA
"561","P10206490",2020-05-24,"Detain","Ineligible",4,5,0,5,"psa_tool_response_5a",1,NA
"562","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_1",0,NA
"563","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_2",2,NA
"564","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_3",0,NA
"565","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_4",1,NA
"566","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_5",1,NA
"567","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_6",2,NA
"568","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_7",0,NA
"569","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_8",0,NA
"570","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_9",2,NA
"571","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_2a",0,NA
"572","N10206502",2020-05-24,"Detain","Ineligible",2,4,1,5,"psa_tool_response_5a",1,NA
"573","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_1",0,NA
"574","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_2",0,NA
"575","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_3",0,NA
"576","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_4",1,NA
"577","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_5",1,NA
"578","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_6",1,NA
"579","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_7",0,NA
"580","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_8",0,NA
"581","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_9",2,NA
"582","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_2a",0,NA
"583","K10206815",2020-05-27,"Detain","OR",2,4,0,4,"psa_tool_response_5a",1,NA
"584","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_1",0,NA
"585","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2",0,NA
"586","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_3",0,NA
"587","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_4",1,NA
"588","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5",0,NA
"589","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_6",0,NA
"590","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_7",0,NA
"591","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_8",0,NA
"592","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_9",2,NA
"593","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2a",0,NA
"594","O10207000",2020-05-28,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5a",1,NA
"595","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_1",0,NA
"596","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2",0,NA
"597","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_3",0,NA
"598","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_4",1,NA
"599","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5",1,NA
"600","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_6",0,NA
"601","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_7",0,NA
"602","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_8",0,NA
"603","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_9",2,NA
"604","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2a",0,NA
"605","X10207546",2020-06-04,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5a",1,NA
"606","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_1",0,NA
"607","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_2",2,NA
"608","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_3",1,NA
"609","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_4",1,NA
"610","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_5",1,NA
"611","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_6",0,NA
"612","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_7",0,NA
"613","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_8",1,NA
"614","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_9",2,NA
"615","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_2a",0,NA
"616","O10207753",2020-06-07,"Detain","Ineligible",4,5,1,6,"psa_tool_response_5a",1,NA
"617","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"618","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"619","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"620","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"621","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"622","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"623","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"624","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"625","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"626","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"627","J10208061",2020-06-10,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"628","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"629","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"630","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"631","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"632","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"633","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"634","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"635","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"636","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"637","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"638","Z10208984",2020-06-20,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"639","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_1",0,"Medium"
"640","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_2",0,"Medium"
"641","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_3",0,"Medium"
"642","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_4",1,"Medium"
"643","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_5",1,"Medium"
"644","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_6",1,"Medium"
"645","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_7",2,"Medium"
"646","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_8",1,"Medium"
"647","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_9",2,"Medium"
"648","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_2a",0,"Medium"
"649","Q10209199",2020-06-23,"Monitor","Monitor",4,4,0,4,"psa_tool_response_5a",1,"Medium"
"650","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_1",0,NA
"651","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_2",0,NA
"652","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_3",1,NA
"653","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_4",1,NA
"654","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_5",1,NA
"655","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_6",1,NA
"656","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_7",2,NA
"657","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_8",0,NA
"658","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_9",2,NA
"659","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_2a",0,NA
"660","L10209643",2020-06-26,"Detain","Ineligible",4,6,0,6,"psa_tool_response_5a",1,NA
"661","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_1",0,NA
"662","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_2",0,NA
"663","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_3",0,NA
"664","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_4",1,NA
"665","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_5",1,NA
"666","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_6",1,NA
"667","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_7",2,NA
"668","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_8",0,NA
"669","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_9",2,NA
"670","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_2a",0,NA
"671","P10209867",2020-06-29,"Detain","Detain",4,4,0,4,"psa_tool_response_5a",1,NA
"672","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_1",0,NA
"673","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_2",2,NA
"674","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_3",0,NA
"675","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_4",1,NA
"676","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_5",1,NA
"677","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_6",2,NA
"678","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_7",4,NA
"679","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_8",0,NA
"680","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_9",2,NA
"681","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_2a",0,NA
"682","U10209879",2020-06-29,"Detain","Ineligible",5,5,1,6,"psa_tool_response_5a",1,NA
"683","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_1",0,NA
"684","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_2",0,NA
"685","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_3",1,NA
"686","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_4",1,NA
"687","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_5",0,NA
"688","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_6",2,NA
"689","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_7",2,NA
"690","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_8",1,NA
"691","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_9",2,NA
"692","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_2a",0,NA
"693","G10210743",2020-07-07,"Detain","Ineligible",5,6,1,6,"psa_tool_response_5a",1,NA
"694","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_1",0,NA
"695","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2",2,NA
"696","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_3",0,NA
"697","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_4",1,NA
"698","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5",1,NA
"699","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_6",2,NA
"700","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_7",0,NA
"701","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_8",1,NA
"702","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_9",2,NA
"703","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2a",0,NA
"704","G10211128",2020-07-09,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5a",1,NA
"705","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_1",0,NA
"706","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2",2,NA
"707","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_3",0,NA
"708","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_4",1,NA
"709","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5",1,NA
"710","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_6",1,NA
"711","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_7",0,NA
"712","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_8",1,NA
"713","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_9",2,NA
"714","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2a",0,NA
"715","Q10211574",2020-07-14,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5a",1,NA
"716","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_1",0,NA
"717","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_2",0,NA
"718","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_3",0,NA
"719","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_4",1,NA
"720","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_5",1,NA
"721","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_6",0,NA
"722","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_7",2,NA
"723","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_8",1,NA
"724","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_9",2,NA
"725","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_2a",0,NA
"726","B10211721",2020-07-14,"Detain","Ineligible",4,4,0,4,"psa_tool_response_5a",1,NA
"727","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_1",0,NA
"728","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2",2,NA
"729","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_3",0,NA
"730","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_4",1,NA
"731","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5",1,NA
"732","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_6",2,NA
"733","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_7",0,NA
"734","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_8",1,NA
"735","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_9",2,NA
"736","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2a",0,NA
"737","E10211948",2020-07-16,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5a",1,NA
"738","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_1",2,NA
"739","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_2",0,NA
"740","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_3",0,NA
"741","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_4",0,NA
"742","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_5",0,NA
"743","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_6",0,NA
"744","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_7",0,NA
"745","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_8",0,NA
"746","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_9",0,NA
"747","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_2a",0,NA
"748","C10212311",2020-07-20,"Detain","Ineligible",1,2,0,2,"psa_tool_response_5a",0,NA
"749","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_1",0,NA
"750","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_2",0,NA
"751","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_3",0,NA
"752","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_4",1,NA
"753","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_5",0,NA
"754","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_6",1,NA
"755","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_7",0,NA
"756","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_8",1,NA
"757","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_9",2,NA
"758","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_2a",0,NA
"759","J10212582",2020-07-22,"Detain","Detain",3,3,0,3,"psa_tool_response_5a",1,NA
"760","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_1",0,NA
"761","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2",0,NA
"762","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_3",0,NA
"763","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_4",1,NA
"764","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5",1,NA
"765","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_6",0,NA
"766","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_7",0,NA
"767","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_8",0,NA
"768","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_9",2,NA
"769","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2a",0,NA
"770","K10212739",2020-07-23,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5a",1,NA
"771","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_1",0,NA
"772","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_2",0,NA
"773","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_3",0,NA
"774","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_4",1,NA
"775","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_5",1,NA
"776","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_6",2,NA
"777","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_7",0,NA
"778","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_8",0,NA
"779","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_9",2,NA
"780","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_2a",0,NA
"781","Y10213370",2020-07-29,"Detain","Ineligible",2,4,0,4,"psa_tool_response_5a",1,NA
"782","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_1",0,NA
"783","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_2",0,NA
"784","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_3",1,NA
"785","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_4",1,NA
"786","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_5",1,NA
"787","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_6",1,NA
"788","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_7",2,NA
"789","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_8",1,NA
"790","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_9",2,NA
"791","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_2a",0,NA
"792","E10214033",2020-08-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_5a",1,NA
"793","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"794","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"795","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"796","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"797","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"798","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"799","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"800","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"801","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"802","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"803","K10214314",2020-08-06,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"804","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_1",0,NA
